Gene,Weight
lncRNA:CR46064,2.8879084416698918e-05
CG42296,2.8785186344307775e-05
lncRNA:CR45954,2.8610203916612093e-05
RpL37-2,2.845982561360232e-05
Ir94d,2.8338020752395264e-05
Ssrp,2.8284439995335297e-05
CG5033,2.822188696801115e-05
lncRNA:CR46474,2.8131477224488973e-05
Osi1,2.804443055643037e-05
Sox15,2.8039022962731574e-05
Lcp1Psi,2.803686625016231e-05
yps,2.7978894117574723e-05
HLH4C,2.796565280172314e-05
rdgBbeta,2.7947660585052417e-05
lncRNA:CR45150,2.7938519497775617e-05
CG8788,2.7911466608093436e-05
CR43441,2.7883449512917307e-05
CG46310,2.7810716158733576e-05
CG13721,2.778333363024893e-05
Or47b,2.7773254205317833e-05
lncRNA:CR44451,2.769077518116083e-05
asRNA:CR45701,2.766439170673189e-05
asRNA:CR43474,2.764260754762754e-05
tap,2.7561138854958892e-05
lncRNA:CR45597,2.755890818616875e-05
CG45092,2.749978138062767e-05
CG7432,2.7390988945688355e-05
mdy,2.729121978338198e-05
CG14034,2.7255745079783162e-05
Stt3B,2.723082642416494e-05
CG2267,2.7213706556787265e-05
asRNA:CR45798,2.7135510619481004e-05
CG31055,2.7101110228053278e-05
CG4744,2.7056156509952798e-05
PPO3,2.7019929475488147e-05
lncRNA:CR45440,2.6967665617841295e-05
Jon65Aiv,2.6882378352622267e-05
ppk11,2.6710583409063596e-05
Pisd,2.6705006600910403e-05
pnr,2.650920406716116e-05
lncRNA:CR45585,2.6459569189663052e-05
eya,2.638114708458612e-05
Scgdelta,2.635448108813484e-05
Gr10b,2.630230562695845e-05
Gr22b,2.621803855457681e-05
Caf1-105,2.6118030365355358e-05
CG31327,2.6084362178351945e-05
lncRNA:CR44034,2.608217438584266e-05
Mvl,2.6044315506134033e-05
CG18628,2.5987868577674943e-05
CG45060,2.596393640991385e-05
unc-4,2.5903740623574956e-05
msopa,2.5823051643965905e-05
asRNA:CR44374,2.5705327217676578e-05
CG5348,2.5702300919201723e-05
CG17834,2.5687636002890154e-05
asRNA:CR45007,2.568418698557279e-05
lncRNA:CR45985,2.5679404841111883e-05
lncRNA:CR46075,2.5637116306413423e-05
Fas1,2.563012876922681e-05
CG3610,2.561592063760132e-05
SkpD,2.561563619624788e-05
asRNA:CR45927,2.5601728325082306e-05
CG43055,2.5537140243674807e-05
Alg3,2.5519942868883986e-05
CG42818,2.5460451323911105e-05
CG13931,2.538902986575554e-05
CG16989,2.5373789782318692e-05
CG11449,2.5316957027355716e-05
CG5863,2.5178183057960167e-05
l(2)k05911,2.517525800555245e-05
SkpA,2.514333307119398e-05
CG30412,2.513838985269827e-05
Cpr76Bb,2.513107746956296e-05
Mcm6,2.511573258421998e-05
lncRNA:CR42715,2.4852583073486163e-05
CG15927,2.4832509729734908e-05
asRNA:CR46101,2.4823860736716313e-05
hh,2.4789918351328244e-05
eRF3,2.477857421000279e-05
l(2)gl,2.475976938224217e-05
CG1999,2.4750443833900644e-05
Atf3,2.4727352236186425e-05
nau,2.4654972349923904e-05
asRNA:CR46129,2.465323156336756e-05
lncRNA:CR44563,2.4590985833085704e-05
Rpn11,2.4578330141797456e-05
lncRNA:CR45734,2.4526932291104107e-05
CG13996,2.4491237325281846e-05
lncRNA:CR45898,2.445174145573775e-05
asRNA:CR43865,2.4435311437658322e-05
Or22b,2.428699492242234e-05
lncRNA:roX1,2.425947593984111e-05
N,2.4189234626715034e-05
lncRNA:CR46016,2.4168509809756046e-05
lncRNA:CR45645,2.414717552761212e-05
CG30385,2.413373626942278e-05
Trmt61,2.409123268527904e-05
ppk16,2.408253829845933e-05
Got2,2.4064046693561715e-05
CG32564,2.4055972314057355e-05
CG12061,2.4046076811915393e-05
Gr85a,2.4042010362356875e-05
Hsp68,2.402175504244238e-05
CG14947,2.3983662261083837e-05
lncRNA:CR45639,2.3981858984535726e-05
asRNA:CR46470,2.38964995249655e-05
Toll-4,2.371971039296393e-05
CG12448,2.365863870770716e-05
ND4L,2.3653281398672696e-05
asRNA:CR45871,2.362546967037651e-05
klhl10,2.3594743466675974e-05
CR4575,2.3533496582195045e-05
Six4,2.3510322639646526e-05
ATPsynepsilonL,2.346640213964586e-05
CG1724,2.3447283622027005e-05
CG4218,2.3442349587077782e-05
Jon99Fii,2.3379424908455783e-05
CG7102,2.336602675382136e-05
CG15296,2.335148073820992e-05
Etf-QO,2.331692225880748e-05
CG17110,2.3311760336956815e-05
Jhe,2.3298336001612915e-05
Or69a,2.3295158828221835e-05
CG11417,2.327250376913871e-05
lncRNA:CR46218,2.3167370136225835e-05
Cyp6w1,2.3160719239001854e-05
CG34324,2.315376247869991e-05
pre-rRNA:CR45856,2.3148708880135424e-05
TyrRS,2.313210078653123e-05
Wnt2,2.3099066700445782e-05
CG10993,2.3084106557013675e-05
Pdh,2.3067554064637623e-05
lncRNA:CR44284,2.299794442248548e-05
lncRNA:CR45582,2.2956353118918727e-05
CG8028,2.2868656112598156e-05
CG11068,2.2801440224115652e-05
Daao1,2.278527509379856e-05
RabGGTb,2.2780156652262633e-05
Lip3,2.2765501795577956e-05
CR32733,2.2727368921357697e-05
lncRNA:CR46258,2.2725932122553023e-05
CG15734,2.2684478894489055e-05
TwdlV,2.2636238069028746e-05
asRNA:CR44382,2.2633151176756546e-05
CG12783,2.260144761074941e-05
CG15212,2.2591857456076365e-05
sisA,2.2574365865704162e-05
CG15172,2.2571986475594046e-05
LanA,2.2546444894335192e-05
Mst57Da,2.244269160751532e-05
CG46317,2.2397416613762696e-05
lncRNA:CR44097,2.2389465411478303e-05
mthl6,2.235591199850824e-05
Tsp42Ec,2.234394097576689e-05
asRNA:CR45873,2.222065859498945e-05
lncRNA:CR33948,2.214096425163493e-05
Polr3B,2.2079740129648056e-05
CG6933,2.2034033293039915e-05
CG14770,2.2007646370678343e-05
Mpcp2,2.200097572582736e-05
Gr39b,2.193719075746228e-05
Mcm2,2.1934674694266426e-05
Mal-A4,2.1918586775232064e-05
lncRNA:CR44771,2.1914375152827173e-05
asRNA:CR45190,2.1912492647526583e-05
Pph13,2.1882236632209214e-05
Orc4,2.17534754504069e-05
l(3)07882,2.1660144775684987e-05
asRNA:CR44969,2.16510152804058e-05
asRNA:CR11538,2.1631807792584095e-05
CG46311,2.16195412128826e-05
asRNA:CR45108,2.15889768648094e-05
CG12224,2.1479149035475637e-05
CG46303,2.1450770016960916e-05
CG12684,2.1441950379146424e-05
Psf1,2.140007891133444e-05
run,2.139335535979551e-05
lncRNA:CR44951,2.1362869535507724e-05
St4,2.1335877201846407e-05
CG14740,2.1288426929003038e-05
CR14578,2.1171625286618525e-05
peb,2.1170857157149897e-05
asRNA:CR46484,2.1131450623690118e-05
CG9593,2.1057996615373214e-05
lncRNA:CR45803,2.0929187055672495e-05
lncRNA:CR45461,2.0926385187547327e-05
asRNA:CR46453,2.0923783178270726e-05
nompB,2.0910882104712097e-05
EDTP,2.0908633759304514e-05
RhoGEF4,2.089702001589357e-05
Ass,2.0859215768636195e-05
drm,2.0855485012611368e-05
CG14297,2.0852844547099067e-05
Had1,2.0851051020836164e-05
Prosbeta2R1,2.0842469195865928e-05
lncRNA:CR45668,2.0838197330830153e-05
teq,2.0832718551964657e-05
18SrRNA:CR45841,2.081256502612247e-05
CG1575,2.078312896264379e-05
lncRNA:CR46350,2.077145166468208e-05
Rh4,2.0752291174463583e-05
CG45154,2.0735486468114683e-05
l(1)G0020,2.065872713369279e-05
CG14227,2.061762337605456e-05
kipf,2.0576650417204163e-05
asRNA:CR45016,2.0566596547436018e-05
Acbp4,2.0509343312495572e-05
Fkbp39,2.0507713915495943e-05
asRNA:CR45629,2.0496378002731023e-05
asRNA:CR43872,2.0461844843026517e-05
GluRIID,2.0378063387980896e-05
CG32115,2.0356832150537882e-05
lncRNA:CR46444,2.0319469388422868e-05
lncRNA:CR45605,2.022981337146842e-05
Uro,2.0193895951091913e-05
LysP,2.0145953702923008e-05
dap,2.0035060082623203e-05
CG45764,1.9961715960187516e-05
CG4199,1.9959323711456783e-05
SclB,1.9940751393237397e-05
kraken,1.991554378439914e-05
CR45315,1.9900526691611924e-05
CG9014,1.989552293834001e-05
Cyp4e2,1.9878022618563003e-05
CG13196,1.97957999955895e-05
robo2,1.9748919161409384e-05
alphaTry,1.9745825471147574e-05
WDY,1.9740135715415472e-05
Cpr35B,1.9709899203666297e-05
Rca1,1.969956273974743e-05
nAChRalpha4,1.9693297409975346e-05
lncRNA:CR43927,1.965594526036642e-05
AkhR,1.962743276131634e-05
lncRNA:yar,1.9596541637062773e-05
CG12017,1.9490175173362098e-05
Jon99Ci,1.9480497261755067e-05
MP1,1.947453887171785e-05
CG33177,1.941864552803745e-05
CG32708,1.9298219237557166e-05
Esp,1.9289972371295585e-05
otk2,1.9206264348229574e-05
CG4860,1.917578766575402e-05
Or49b,1.9172343773857626e-05
CG41284,1.917036649681892e-05
asRNA:CR45870,1.909029248837989e-05
Ir75c,1.9079015330260947e-05
CROT,1.9075737698082236e-05
ord,1.898439133024242e-05
lncRNA:CR46010,1.891160681684779e-05
Samtor,1.890069842986363e-05
Gr43a,1.8852284871392512e-05
Cyp6a16,1.8834972729605607e-05
lncRNA:CR45184,1.8739296152648227e-05
alpha-Est2,1.8729458710987044e-05
CG11403,1.8729035071061835e-05
CG15042,1.8701457896066617e-05
ase,1.8675498503675578e-05
hdm,1.865687344268442e-05
CG11369,1.8571505181599937e-05
bdl,1.8570386033104137e-05
CG5078,1.8565875087345817e-05
CG16853,1.8562398432059856e-05
CG14219,1.856022457032388e-05
Twdlalpha,1.855711193423093e-05
Treh,1.8500618582297546e-05
dob,1.8496570863849912e-05
GstD8,1.8427362754629373e-05
asRNA:CR45951,1.8410323080068983e-05
HP1D3csd,1.840768736887332e-05
lncRNA:CR45893,1.83530191307265e-05
CG31174,1.8350833220449433e-05
Acam,1.8345797120734397e-05
asRNA:CR43842,1.8342469876468505e-05
asRNA:CR45827,1.8301878199423165e-05
Pepck1,1.830174838045682e-05
lncRNA:CR46108,1.8289311258026986e-05
CG8939,1.824920214348874e-05
lncRNA:let7C,1.8221760605124355e-05
CG43673,1.8161739820882756e-05
Galphaf,1.8141501182771826e-05
asRNA:CR45397,1.811271391741669e-05
CG31099,1.808024717928317e-05
CG18477,1.8040839293873993e-05
CG46439,1.8040103071857744e-05
Sb,1.802082799807284e-05
Gs2,1.7984565477902455e-05
CG15263,1.7982189432348153e-05
Orc6,1.7979814846117147e-05
CG3502,1.7962243692328532e-05
CG4892,1.7949353487791654e-05
CG8170,1.789728413150149e-05
Mst33A,1.7830796891068104e-05
CG46304,1.7819353255621105e-05
LysC,1.7767025185783107e-05
Pp1-13C,1.773332306316533e-05
CG31091,1.773313725164901e-05
CG8838,1.7718685336957614e-05
ninaB,1.7712786896557482e-05
Adh,1.7677013090953587e-05
mAcon1,1.7668517768465337e-05
CG4872,1.7632706765383624e-05
lncRNA:CR46252,1.7617008473012647e-05
lncRNA:CR45921,1.76142914992114e-05
asRNA:CR45892,1.7604076999199632e-05
Hel89B,1.7545679484631052e-05
Idh,1.7515129539513825e-05
asRNA:CR44351,1.75030271489079e-05
ppl,1.7473350136241087e-05
Mgat4b,1.7441285097027184e-05
CG30082,1.741819229048327e-05
mbc,1.741224172626235e-05
asRNA:CR44960,1.7403229803003286e-05
ush,1.739345169981215e-05
kek5,1.7383597185499168e-05
asRNA:CR45974,1.7373374915997442e-05
lncRNA:CR45994,1.7349410906610525e-05
COX4L,1.726548600148843e-05
bsh,1.72409898741666e-05
CG31952,1.722756813079486e-05
Tig,1.72028866617488e-05
Scsalpha2,1.713304176094435e-05
CR45932,1.701931390257447e-05
mRpL50,1.6984715394539444e-05
CG11112,1.6962614458822136e-05
Rcd-1r,1.690490440017142e-05
CG33510,1.6896834892877278e-05
cher,1.6864962230574055e-05
CG9008,1.6862073237674445e-05
phyl,1.6846686347656024e-05
lncRNA:CR45596,1.6827834049514908e-05
Mst84Da,1.6824975483031367e-05
waw,1.675164588469843e-05
ppk19,1.6747659377518336e-05
Fie,1.6687407375424556e-05
Gr28b,1.665522415864114e-05
lncRNA:CR44055,1.6615066923658146e-05
lncRNA:CR45953,1.660856357076857e-05
asRNA:CR45952,1.6602003468820108e-05
lncRNA:CR44149,1.6574884133577346e-05
CG3124,1.6569164780458264e-05
disco,1.6502454617928727e-05
CG13501,1.6499866099784894e-05
vls,1.6457243986598698e-05
Ilp7,1.63970723166389e-05
Or19b,1.635290069471852e-05
knrl,1.628236805354903e-05
asRNA:CR43730,1.625317747611559e-05
CG14787,1.6241454950025846e-05
Dredd,1.6237978706474568e-05
CG6978,1.6229920283061233e-05
asRNA:CR45611,1.619291508538932e-05
CG32191,1.617441606355727e-05
CG43397,1.6168333396121205e-05
sro,1.616450410676266e-05
shu,1.6154731936844743e-05
Hsp26,1.615370470843126e-05
Atpalpha,1.6138264988519263e-05
Gr28a,1.6136098758774243e-05
CG3191,1.6116525879539272e-05
CG16789,1.6107354152543205e-05
CG30376,1.6089377300179006e-05
bnl,1.6079954989947784e-05
Mnt,1.604206496375508e-05
Hf,1.6024067383230907e-05
mia,1.6012231838912134e-05
CG8229,1.5972208200498253e-05
lbl,1.596457904471953e-05
shn,1.5939450717309325e-05
lncRNA:CR45905,1.5938687805945224e-05
Cyp4g1,1.592898454601438e-05
CG43325,1.5865880946818777e-05
ItgaPS5,1.5856327206930152e-05
Hmgs,1.585541330324403e-05
porin,1.583740066028342e-05
CG17917,1.5813353206099635e-05
CG13674,1.579423735730967e-05
CG43691,1.5783911649041662e-05
Sox21a,1.578063852707954e-05
dj,1.576626104607841e-05
snoRNA:Or-CD16,1.573218965891248e-05
CG9447,1.5712572804229512e-05
Pgant3,1.567194389072215e-05
fat-spondin,1.5668981868550586e-05
Inx6,1.563054849122252e-05
CR46421,1.55942530902177e-05
CG31862,1.5589770643643774e-05
CG5381,1.557249609003255e-05
Odc1,1.556881778373227e-05
Vsx2,1.5558269749689524e-05
Septin5,1.55445093472515e-05
btl,1.5510999526148303e-05
CG33181,1.548523798912606e-05
ProRS-m,1.548043561049083e-05
C15,1.5457515440937366e-05
PolE2,1.541787384697065e-05
CG14561,1.540383406046584e-05
hpRNA:CR32205,1.5393671569048876e-05
lectin-28C,1.5381204073155138e-05
eIF3g2,1.5376813958861985e-05
SdicA,1.5261727262094136e-05
Mlh1,1.524010448485206e-05
lncRNA:CR46488,1.5236313510351917e-05
lncRNA:CR33938,1.5205259143858823e-05
disco-r,1.5189109374098789e-05
CG13362,1.5175656279861464e-05
asRNA:CR45874,1.513815264589582e-05
CG32182,1.5135409730865789e-05
Spn28Da,1.5124646332160172e-05
CG46321,1.5058994136598082e-05
Best3,1.5057681310178313e-05
Orct,1.4984406999702941e-05
Hsp70Aa,1.4983982717295838e-05
CG5770,1.497773674569564e-05
sad,1.4970876886362764e-05
asRNA:CR45995,1.4948138647023626e-05
Naxe,1.4946128890287571e-05
Trs33,1.49382972013156e-05
CG4045,1.4924608333210042e-05
ND5,1.4924104565631056e-05
fal,1.4909405612764907e-05
CG43788,1.4892667357510773e-05
Gr64d,1.4885392585181485e-05
CG12517,1.486814743710229e-05
SmD3,1.4866227785964227e-05
lncRNA:CR43899,1.4834187964184364e-05
DIP-iota,1.4822865317382487e-05
mad2,1.4807521911959511e-05
Hsp22,1.4772795564139608e-05
rod,1.4770154282757605e-05
Hsp27,1.4766020832406843e-05
wb,1.4708871828280622e-05
pre-mod(mdg4)-G,1.4702560767985033e-05
CG42566,1.4701160046381688e-05
stac,1.4657718683617735e-05
Egfr,1.459508691348301e-05
Shark,1.4594459297440293e-05
ppk6,1.4588041316688225e-05
CG43232,1.458495740004366e-05
asRNA:CR43875,1.4581219739617271e-05
CG18599,1.4570646793912628e-05
CG46316,1.4540172454981859e-05
lncRNA:acal,1.449028252930093e-05
Zip42C.1,1.448075584438029e-05
CG15269,1.4469011352255698e-05
asRNA:CR46471,1.4461109426816581e-05
CG43850,1.4448886215023843e-05
Or67d,1.4447921721905214e-05
CG7025,1.4420046029154534e-05
Gli,1.4415200859159573e-05
srp,1.4359729000602163e-05
CG7800,1.4300666148239157e-05
sta,1.4294374026507315e-05
CG15580,1.4286132862251362e-05
Tsf1,1.4258240137149065e-05
lncRNA:CR45266,1.4239649400267292e-05
CG3408,1.4183307046617516e-05
CG15200,1.4176946966679462e-05
Uhg3,1.417227619376768e-05
lncRNA:CR44636,1.4149832509360577e-05
CG18266,1.4119413943287066e-05
svp,1.4052223139983552e-05
sc,1.4050426925098781e-05
Or43b,1.4038013135028442e-05
tant,1.4005053358832087e-05
CG4210,1.400014629558907e-05
CG13564,1.3963698557148916e-05
CG4734,1.3955868175458339e-05
MAPk-Ak2,1.3928945655454934e-05
amos,1.391593250651491e-05
lncRNA:CR45333,1.3886735000872869e-05
asRNA:CR45867,1.388627601832932e-05
Pka-C2,1.3853076655222444e-05
Pect,1.3838009693666478e-05
CG15019,1.3829540882747696e-05
lncRNA:CR45626,1.3827167020526558e-05
CG46307,1.3816733527148972e-05
Or85e,1.3791086904373536e-05
Nepl9,1.3781523247421354e-05
Sh,1.3754154913269715e-05
lncRNA:CR45961,1.374169606352989e-05
chk,1.3697989421746383e-05
CG5172,1.3683289163557895e-05
Cdc23,1.3677596569860851e-05
abs,1.3607123802896075e-05
Gmap,1.359863241081416e-05
Jon99Cii,1.3577145063482443e-05
CG13699,1.3510925711651786e-05
retm,1.349962673822581e-05
lncRNA:CR44598,1.3489121594673589e-05
lncRNA:roX2,1.34726724531542e-05
Tace,1.3453309788749693e-05
CG13097,1.3448420991538033e-05
CG46460,1.3443036575555886e-05
asRNA:CR46194,1.3438239172784372e-05
Sfp78E,1.3425303367894488e-05
Imp,1.3414841967754417e-05
lncRNA:CR44814,1.3393481347566847e-05
Nop56,1.3389994170555065e-05
C901,1.3382113349377163e-05
CG17440,1.3364526503689968e-05
ScpX,1.335044787070646e-05
CG10469,1.3331591826393141e-05
cutlet,1.3329193100857023e-05
Rpp14b,1.3303018213705591e-05
asRNA:CR44807,1.3297622166828013e-05
ND6,1.3291919424997298e-05
Tgt,1.3271535502574072e-05
CG13679,1.3268286196133257e-05
ninaA,1.325269703874596e-05
asRNA:CR45466,1.3238001113046681e-05
sog,1.3237930145088051e-05
CR43186,1.3236894309130224e-05
Lsp2,1.3217632378493089e-05
ubl,1.3215097275371143e-05
dos,1.3213826906966085e-05
l(3)72Dn,1.3200561041734459e-05
asRNA:CR45865,1.3193973108940714e-05
brv3,1.319026772006112e-05
CG43800,1.318931395662702e-05
Cyp318a1,1.3152815326924924e-05
Hus1-like,1.3150542878504487e-05
asRNA:CR45835,1.3138609541127921e-05
CG3857,1.3125515172923034e-05
lncRNA:CR45378,1.3118570493596193e-05
CG14182,1.3106409996096484e-05
Fib,1.305918599628033e-05
Catsup,1.3052706650114432e-05
CG5819,1.3034692796145533e-05
CG15056,1.3017790773765597e-05
CG9084,1.301658844348589e-05
lncRNA:CR46085,1.3006580945889761e-05
CG10761,1.2978347286015385e-05
Hsp70Ba,1.2964471148006527e-05
CG4476,1.2954883789108906e-05
lncRNA:CR45247,1.2932801698909984e-05
CG6726,1.2924198569757546e-05
Cp15,1.2921173972391696e-05
CG15071,1.2905099857661203e-05
OSCP1,1.2883212886780344e-05
bnb,1.2874724215342006e-05
mthl15,1.2862315053332355e-05
CG8586,1.2861210419075863e-05
lncRNA:CR45426,1.2859157297461193e-05
lncRNA:CR46446,1.2839219816383947e-05
CG15337,1.2835705217581583e-05
CG7367,1.2833647112234175e-05
Hsp70Bb,1.2825734384195908e-05
CG43267,1.2825698999647254e-05
Hsp70Bc,1.2786856204928198e-05
CG15553,1.2776528527372685e-05
AsnS,1.2771608847479693e-05
l(2)k01209,1.2760071472897162e-05
S6k,1.2746651249795546e-05
ck,1.2733339934304702e-05
asRNA:CR45538,1.2729763706404402e-05
CG45081,1.2724008121596161e-05
trem,1.2710066280347522e-05
Sgs4,1.2700133350304696e-05
CG13332,1.2663136919541643e-05
cwo,1.2610449300216387e-05
His3.3A,1.2606538847675594e-05
ptc,1.259448298897729e-05
lncRNA:CR43282,1.251413285345568e-05
scb,1.246478374316215e-05
lncRNA:CR45567,1.2435078022419651e-05
sfl,1.2424024635815254e-05
vis,1.2383288747614858e-05
CG13251,1.2361582163456904e-05
asRNA:bsAS,1.2355590505686198e-05
CG33468,1.2313437276044298e-05
kumpel,1.2297624528110392e-05
Cubn2,1.2291838104902498e-05
lncRNA:CR46490,1.228821696572451e-05
by,1.2225631008275627e-05
lncRNA:CR45758,1.2220656518359428e-05
IFT52,1.2188672146634396e-05
Cby,1.2172791918387974e-05
bip1,1.2168510815047665e-05
Fa2h,1.2166163072648563e-05
CG8664,1.2146974735207715e-05
CG5217,1.2136128305776941e-05
CG7333,1.2132740482799032e-05
lncRNA:CR44331,1.2122949389067389e-05
CG14187,1.2078420291379247e-05
Trf,1.2048384876576575e-05
Or67a,1.2046810263726427e-05
CG8757,1.203590614350883e-05
CG42784,1.2027506818835647e-05
rk,1.2001121125730057e-05
CG31612,1.1965602776880132e-05
Inos,1.1920783913355257e-05
CG43153,1.1915743392894365e-05
mei-S332,1.1901324248351888e-05
Clp,1.1883549043761023e-05
Noc3,1.1880834694345187e-05
Rab18,1.1774620010263316e-05
neb,1.1747345032741854e-05
CG8654,1.172120375824543e-05
asRNA:CR46071,1.1719190785647662e-05
asRNA:CR44872,1.1713567552581898e-05
bgm,1.1697144485059794e-05
asRNA:CR46473,1.168806159875698e-05
CG31097,1.1679561519362213e-05
CG8960,1.1645782578916854e-05
CG42637,1.1625242485592464e-05
lectin-46Cb,1.1550634127008347e-05
v,1.1539344541111635e-05
CG32573,1.1526554567402884e-05
lncRNA:CR44111,1.152114160758889e-05
js,1.1510633199173597e-05
asRNA:CR45620,1.1500473460168818e-05
Hsp70Ab,1.149133166312347e-05
CG2691,1.1489450266651822e-05
upd3,1.1489083401221804e-05
ATbp,1.1480422646087011e-05
CG5386,1.1478158706356567e-05
Mur18B,1.147427730230272e-05
lncRNA:CR43496,1.1469732960915287e-05
lncRNA:CR43151,1.146522340289149e-05
CG6178,1.1439696653379598e-05
Galphaq,1.1438017347823949e-05
Osi9,1.1403658845299151e-05
Ufsp1,1.1373979543325604e-05
CG14110,1.1370036029762264e-05
CG30428,1.1367004096987265e-05
CG11149,1.1355985780392825e-05
CG44002,1.1327047575385368e-05
Osi6,1.1326519418266653e-05
CG9649,1.1326174036263212e-05
CG30484,1.1312441703837065e-05
Polr1E,1.1294025037979433e-05
regucalcin,1.1287763949662369e-05
Mmp1,1.1252166130058806e-05
CG18586,1.1251705063865291e-05
lncRNA:CR44809,1.1228570257544043e-05
r-l,1.1222022175234233e-05
CG10839,1.1181494394217736e-05
CG7006,1.1177393473739017e-05
CG14286,1.1177308579636392e-05
Tsp29Fa,1.1163581306010324e-05
CG3808,1.1157913849617239e-05
CG41378,1.114622023518511e-05
asRNA:CR44065,1.1135517678001451e-05
CG42404,1.1123650887915306e-05
CG34376,1.1117604987458133e-05
lncRNA:CR45435,1.1097276947413144e-05
ZnT41F,1.1088959030322893e-05
asRNA:CR46266,1.1088790184153097e-05
Gld,1.108843455755183e-05
asRNA:CR45214,1.106434632589698e-05
Dif,1.1056700067637694e-05
CG18327,1.1047184168624357e-05
CG5561,1.1047136092986225e-05
edl,1.103681665163447e-05
Cln3,1.1033342315845137e-05
CG9222,1.102605157192206e-05
CG31287,1.1020537144432774e-05
CG7460,1.100807469434104e-05
CG6553,1.0985001231870031e-05
lncRNA:CR44526,1.0947869793780082e-05
lncRNA:CR46148,1.0941714903404258e-05
CG2070,1.0935469096433223e-05
asRNA:CR45868,1.09214902483536e-05
ND1,1.089421182922247e-05
Sfxn1-3,1.0894140957036109e-05
Myc,1.0871441425693693e-05
CG13002,1.086144136148518e-05
lilli,1.0816785845651762e-05
lncRNA:CR45558,1.0814423596507804e-05
Ugt49C1,1.0776961313269086e-05
CG4565,1.0770185167435789e-05
slam,1.0767514480638199e-05
CG33673,1.0766617155116426e-05
Nepl4,1.0705485561760413e-05
TwdlW,1.0700131991335844e-05
CG13069,1.0688108659794702e-05
pnt,1.0685350095868167e-05
pre-mod(mdg4)-E,1.0681489875203668e-05
CG33307,1.0677403211543614e-05
Dtwd2,1.0668942989911739e-05
Argk1,1.0619709512379487e-05
CG15255,1.0595104505513494e-05
prc,1.0576619006343857e-05
CG8414,1.0549743539004152e-05
lectin-24A,1.0500789745850172e-05
Efhc1.2,1.0497008183366258e-05
JMJD4,1.0488092687358174e-05
CG11275,1.047101260711946e-05
CG31068,1.0457188588797793e-05
CG8026,1.0439618967369153e-05
pre-mod(mdg4)-I,1.0434095576355709e-05
for,1.040244284694054e-05
CG16775,1.0389317454244007e-05
CG32645,1.0385987345516216e-05
CG13841,1.0380995246141245e-05
asRNA:CR45889,1.0377637027037552e-05
Or42a,1.0361742240260063e-05
lncRNA:CR46102,1.0352010132933802e-05
lncRNA:CR43148,1.0323828446629393e-05
CG34051,1.0310770563263372e-05
CG31207,1.0298431878398531e-05
Hsp23,1.025145415120796e-05
CG5151,1.0250666004931096e-05
Alp9,1.0250598837757358e-05
ATP6,1.0234719835627309e-05
Ir93a,1.0234696153649338e-05
CG43814,1.023459918740115e-05
Cdk8,1.0198346243626238e-05
Panx,1.0188014710843427e-05
Osi12,1.018463343583344e-05
CG15208,1.0169449316587355e-05
LSm-4,1.0155231960402834e-05
wds,1.0141745437231773e-05
dhd,1.0123073772185385e-05
Mys45A,1.011584347979627e-05
hubl,1.0109357573924057e-05
CG31406,1.0095209144298159e-05
Ttc30,1.0077853670966512e-05
CG14451,1.0064679261345495e-05
Dlish,1.0064532344880043e-05
Root,1.0059396725478642e-05
Cftr,1.0056853021524484e-05
Lsm11,1.0053898252809838e-05
CG46456,1.0049671700903511e-05
CR7448,1.0049627644276374e-05
Fmo-1,1.0034416869191968e-05
Try29F,1.0028837169516201e-05
CG2765,1.002014812520869e-05
CG14711,1.0019163066138915e-05
CG9555,1.001544235607135e-05
Amph,1.0009912429779667e-05
CG14829,1.0007354825910029e-05
btv,1.0005786949312946e-05
CG32984,9.963467664403118e-06
LManI,9.9627798613946e-06
Dolk,9.945075043285099e-06
Papss,9.942641885235337e-06
Mcm7,9.934377150276084e-06
CG11317,9.921250514563187e-06
CG4194,9.905743912676678e-06
stet,9.899768803226647e-06
CG32270,9.894307886854485e-06
CG30273,9.892612074489758e-06
Syn2,9.888961619548652e-06
GatB,9.882890535582986e-06
CG7227,9.88055578228661e-06
CheB42a,9.876793898654897e-06
dar1,9.866874088158684e-06
CG32579,9.866359174949577e-06
TTLL3A,9.857640086752626e-06
Or47a,9.84679196078147e-06
CG31445,9.846186319965858e-06
lncRNA:CR45351,9.834847890343971e-06
asRNA:CR43478,9.833801441348628e-06
CG9068,9.833115094509609e-06
CG43115,9.827602301728089e-06
Spn77Bc,9.822982671747471e-06
CG8419,9.806793413797799e-06
CG45080,9.794615651391442e-06
Taf9,9.791534614025607e-06
CG32201,9.785263812336382e-06
tos,9.767503305958332e-06
Prestin,9.762732063771437e-06
Cadps,9.761999265415605e-06
ea,9.756813168121878e-06
Klp54D,9.726673596054617e-06
Nnp-1,9.712961321055872e-06
Cht12,9.702021336395092e-06
CG12128,9.685418758906946e-06
t,9.667693901536002e-06
Ent1,9.662992391539657e-06
CYTB,9.658495941724355e-06
alphaTub84B,9.654372004004698e-06
CG13065,9.643166754721521e-06
lncRNA:CR45393,9.63911698761992e-06
Dph5,9.635797401072144e-06
cyst,9.632559647156475e-06
CG34375,9.61704564913689e-06
MED6,9.598401384978659e-06
CG4630,9.595910728350663e-06
CG12126,9.581885224955282e-06
laza,9.578677830306587e-06
CG9119,9.554670780666875e-06
Ebp,9.549748131987072e-06
